,cod_curso,nome_curso,carga_horaria,eixo_tec,fator_esforco,tipo_curso,turno,cod_matricula,cod_ciclo_matricula,situacao,inicio_curso,final_esperado,renda,sexo,faixa_etaria,cor
492,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,65796378,2001450,E,19/10/2015,18/10/2019,"0,5<RFP<=1",M,30-34,parda    
493,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615800,1972021,E,19/11/2012,29/07/2016,"1,5<RFP<=2,5",M,55-59,preta    
494,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615720,1972021,C,19/11/2012,29/07/2016,"1,5<RFP<=2,5",M,25-29,parda    
495,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615658,1972021,E,19/11/2012,29/07/2016,"0,5<RFP<=1",F,30-34,parda    
496,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615734,1972021,E,19/11/2012,29/07/2016,"0<RFP<=0,5",F,35-39,branca   
497,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615650,1972021,E,19/11/2012,29/07/2016,"2,5<RFP<=3,5",F,30-34,parda    
498,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615708,1972021,C,19/11/2012,29/07/2016,"0,5<RFP<=1",M,30-34,preta    
499,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615678,1972021,C,19/11/2012,29/07/2016,"2,5<RFP<=3,5",M,30-34,parda    
500,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615738,1972021,C,19/11/2012,29/07/2016,"0,5<RFP<=1",F,25-29,parda    
501,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615656,1972021,E,19/11/2012,29/07/2016,"0<RFP<=0,5",F,35-39,parda    
502,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615776,1972021,E,19/11/2012,29/07/2016,"0<RFP<=0,5",M,25-29,parda    
503,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615804,1972021,C,19/11/2012,29/07/2016,"0,5<RFP<=1",M,50-54,parda    
504,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615694,1972021,E,19/11/2012,29/07/2016,"1,0<RFP<=1,5",M,30-34,parda    
505,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615614,1972021,E,19/11/2012,29/07/2016,"2,5<RFP<=3,5",M,40-44,parda    
506,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63615724,1972021,E,19/11/2012,29/07/2016,"1,5<RFP<=2,5",F,30-34,branca   
507,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283704,1961835,C,17/09/2014,17/11/2018,"0<RFP<=0,5",F,25-29,parda    
508,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284976,1961835,E,17/09/2014,17/11/2018,"0,5<RFP<=1",M,30-34,parda    
509,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283712,1961835,C,17/09/2014,17/11/2018,"0,5<RFP<=1",M,20-24,parda    
510,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283736,1961835,C,17/09/2014,17/11/2018,"1,5<RFP<=2,5",F,25-29,parda    
511,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283830,1961835,C,17/09/2014,17/11/2018,"0<RFP<=0,5",F,20-24,parda    
512,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283734,1961835,C,17/09/2014,17/11/2018,"1,0<RFP<=1,5",F,20-24,parda    
513,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284866,1961835,C,17/09/2014,17/11/2018,"1,5<RFP<=2,5",F,25-29,branca   
514,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283722,1961835,C,17/09/2014,17/11/2018,"0,5<RFP<=1",F,20-24,parda    
515,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283708,1961835,C,17/09/2014,17/11/2018,"0<RFP<=0,5",F,20-24,preta    
516,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283824,1961835,C,17/09/2014,17/11/2018,"0,5<RFP<=1",F,20-24,preta    
517,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284868,1961835,E,17/09/2014,17/11/2018,"0<RFP<=0,5",F,20-24,parda    
518,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283698,1961835,C,17/09/2014,17/11/2018,"1,0<RFP<=1,5",M,25-29,branca   
519,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283832,1961835,C,17/09/2014,17/11/2018,"0<RFP<=0,5",F,20-24,parda    
520,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283820,1961835,C,17/09/2014,17/11/2018,"0<RFP<=0,5",M,25-29,parda    
521,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283730,1961835,E,17/09/2014,17/11/2018,"0,5<RFP<=1",M,25-29,parda    
522,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283826,1961835,E,17/09/2014,17/11/2018,"0<RFP<=0,5",M,25-29,parda    
523,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,96816385,1961835,C,17/09/2014,17/11/2018,"0<RFP<=0,5",F,30-34,branca   
524,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284984,1961835,C,17/09/2014,17/11/2018,"0<RFP<=0,5",F,20-24,parda    
525,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283720,1961835,C,17/09/2014,17/11/2018,"0<RFP<=0,5",F,25-29,parda    
526,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284864,1961835,E,17/09/2014,17/11/2018,"0,5<RFP<=1",F,25-29,parda    
527,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284990,1961835,E,17/09/2014,17/11/2018,"0<RFP<=0,5",F,30-34,parda    
528,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284706,1961835,E,17/09/2014,17/11/2018,"0<RFP<=0,5",M,25-29,branca   
529,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283780,1961835,E,17/09/2014,17/11/2018,"0<RFP<=0,5",M,30-34,branca   
530,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284702,1961835,E,17/09/2014,17/11/2018,"1,0<RFP<=1,5",M,25-29,branca   
531,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284696,1961835,E,17/09/2014,17/11/2018,"1,5<RFP<=2,5",M,35-39,branca   
532,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283582,1961835,E,17/09/2014,17/11/2018,"0,5<RFP<=1",M,25-29,parda    
533,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283732,1961835,E,17/09/2014,17/11/2018,"0,5<RFP<=1",M,25-29,parda    
534,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63283706,1961835,C,17/09/2014,17/11/2018,"0,5<RFP<=1",M,25-29,parda    
535,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284724,1961835,E,17/09/2014,17/11/2018,"1,5<RFP<=2,5",M,25-29,branca   
536,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284872,1961835,E,17/09/2014,17/11/2018,"0,5<RFP<=1",M,30-34,branca   
537,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,63284994,1961835,E,17/09/2014,17/11/2018,"0,5<RFP<=1",M,25-29,parda    
538,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,86177941,1850713,C,04/11/2013,30/06/2017,"1,5<RFP<=2,5",M,20-24,parda    
539,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,86178491,1850713,C,04/11/2013,30/06/2017,"0<RFP<=0,5",F,20-24,parda    
540,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,86178371,1850713,C,04/11/2013,30/06/2017,"0,5<RFP<=1",F,20-24,parda    
541,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,85278986,1850713,C,04/11/2013,30/06/2017,"0<RFP<=0,5",F,30-34,parda    
542,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,85279004,1850713,C,04/11/2013,30/06/2017,"0<RFP<=0,5",M,20-24,parda    
543,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,85296124,1850713,C,04/11/2013,30/06/2017,"0,5<RFP<=1",M,30-34,parda    
544,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,85278096,1850713,C,04/11/2013,30/06/2017,"0,5<RFP<=1",M,25-29,branca   
545,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,58754958,1850713,C,04/11/2013,30/06/2017,"1,0<RFP<=1,5",M,50-54,branca   
546,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,58754956,1850713,E,04/11/2013,30/06/2017,"0,5<RFP<=1",M,55-59,branca   
547,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,58755022,1850713,C,04/11/2013,30/06/2017,"1,0<RFP<=1,5",M,25-29,parda    
548,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349495,1601101,C,04/02/2013,31/12/2016,"0<RFP<=0,5",F,20-24,parda    
549,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349429,1601101,C,04/02/2013,31/12/2016,"0<RFP<=0,5",F,20-24,parda    
550,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349431,1601101,E,04/02/2013,31/12/2016,"0<RFP<=0,5",F,25-29,parda    
551,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349381,1601101,C,04/02/2013,31/12/2016,"0,5<RFP<=1",M,30-34,branca   
552,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349437,1601101,C,04/02/2013,31/12/2016,"0<RFP<=0,5",F,30-34,branca   
553,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349415,1601101,C,04/02/2013,31/12/2016,"1,5<RFP<=2,5",M,30-34,parda    
554,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349331,1601101,C,04/02/2013,31/12/2016,"0,5<RFP<=1",M,30-34,parda    
555,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349443,1601101,E,04/02/2013,31/12/2016,"1,0<RFP<=1,5",M,25-29,parda    
556,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349395,1601101,C,04/02/2013,31/12/2016,"0<RFP<=0,5",F,35-39,parda    
557,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349315,1601101,C,04/02/2013,31/12/2016,"0<RFP<=0,5",M,30-34,parda    
558,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349341,1601101,C,04/02/2013,31/12/2016,"1,0<RFP<=1,5",F,30-34,parda    
559,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349311,1601101,C,04/02/2013,31/12/2016,"0,5<RFP<=1",M,30-34,preta    
560,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349421,1601101,E,04/02/2013,31/12/2016,"1,0<RFP<=1,5",F,25-29,parda    
561,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349323,1601101,E,04/02/2013,31/12/2016,"0,5<RFP<=1",F,25-29,parda    
562,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349465,1601101,E,04/02/2013,31/12/2016,"0<RFP<=0,5",M,30-34,branca   
563,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349491,1601101,E,04/02/2013,31/12/2016,"0<RFP<=0,5",M,25-29,branca   
564,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349389,1601101,E,04/02/2013,31/12/2016,"RFP>3,5",M,50-54,branca   
565,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349371,1601101,E,04/02/2013,31/12/2016,"0,5<RFP<=1",M,40-44,parda    
566,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349361,1601101,E,04/02/2013,31/12/2016,"1,0<RFP<=1,5",M,45-49,parda    
567,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,56349393,1601101,E,04/02/2013,31/12/2016,"1,0<RFP<=1,5",M,35-39,preta    
568,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377992,1955367,C,14/04/2014,01/06/2018,"0<RFP<=0,5",F,20-24,parda    
569,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377950,1955367,C,14/04/2014,01/06/2018,"1,0<RFP<=1,5",M,20-24,parda    
570,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377884,1955367,C,14/04/2014,01/06/2018,"1,5<RFP<=2,5",M,35-39,parda    
571,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377850,1955367,C,14/04/2014,01/06/2018,"0<RFP<=0,5",M,20-24,parda    
572,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377820,1955367,C,14/04/2014,01/06/2018,"0<RFP<=0,5",F,25-29,parda    
573,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377802,1955367,C,14/04/2014,01/06/2018,"0<RFP<=0,5",M,30-34,parda    
574,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377952,1955367,E,14/04/2014,01/06/2018,"2,5<RFP<=3,5",F,25-29,parda    
575,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377922,1955367,E,14/04/2014,01/06/2018,"0<RFP<=0,5",M,30-34,parda    
576,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377976,1955367,C,14/04/2014,01/06/2018,"0,5<RFP<=1",F,20-24,branca   
577,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377928,1955367,C,14/04/2014,01/06/2018,"0<RFP<=0,5",M,30-34,branca   
578,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377918,1955367,C,14/04/2014,01/06/2018,"1,5<RFP<=2,5",M,25-29,branca   
579,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377786,1955367,E,14/04/2014,01/06/2018,"1,5<RFP<=2,5",F,30-34,branca   
580,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377974,1955367,C,14/04/2014,01/06/2018,"0,5<RFP<=1",F,25-29,parda    
581,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377794,1955367,C,14/04/2014,01/06/2018,"0,5<RFP<=1",F,25-29,branca   
582,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377968,1955367,C,14/04/2014,01/06/2018,"0,5<RFP<=1",M,20-24,branca   
583,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377960,1955367,E,14/04/2014,01/06/2018,"0,5<RFP<=1",M,25-29,parda    
584,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377978,1955367,C,14/04/2014,01/06/2018,"0<RFP<=0,5",F,20-24,parda    
585,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377866,1955367,C,14/04/2014,01/06/2018,"0<RFP<=0,5",M,20-24,branca   
586,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377946,1955367,E,14/04/2014,01/06/2018,"1,0<RFP<=1,5",F,25-29,parda    
587,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377876,1955367,C,14/04/2014,01/06/2018,"0<RFP<=0,5",M,45-49,branca   
588,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377834,1955367,E,14/04/2014,01/06/2018,"0<RFP<=0,5",F,25-29,parda    
589,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377844,1955367,C,14/04/2014,01/06/2018,"0<RFP<=0,5",M,25-29,parda    
590,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377906,1955367,C,14/04/2014,01/06/2018,"0<RFP<=0,5",M,45-49,branca   
591,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377838,1955367,C,14/04/2014,01/06/2018,"0,5<RFP<=1",M,25-29,branca   
592,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377972,1955367,E,14/04/2014,01/06/2018,"0<RFP<=0,5",F,25-29,parda    
593,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377830,1955367,E,14/04/2014,01/06/2018,"0,5<RFP<=1",F,25-29,branca   
594,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377920,1955367,E,14/04/2014,01/06/2018,"0,5<RFP<=1",F,35-39,parda    
595,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377778,1955367,E,14/04/2014,01/06/2018,"0<RFP<=0,5",F,35-39,parda    
596,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377862,1955367,E,14/04/2014,01/06/2018,"1,0<RFP<=1,5",F,25-29,parda    
597,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377870,1955367,E,14/04/2014,01/06/2018,"0<RFP<=0,5",M,25-29,preta    
598,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377894,1955367,E,14/04/2014,01/06/2018,"0,5<RFP<=1",M,55-59,parda    
599,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377806,1955367,C,14/04/2014,01/06/2018,"0,5<RFP<=1",M,35-39,parda    
600,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377774,1955367,E,14/04/2014,01/06/2018,"0<RFP<=0,5",M,40-44,parda    
601,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377860,1955367,E,14/04/2014,01/06/2018,"0<RFP<=0,5",M,25-29,parda    
602,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377856,1955367,E,14/04/2014,01/06/2018,"0,5<RFP<=1",M,25-29,preta    
603,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377874,1955367,E,14/04/2014,01/06/2018,"0<RFP<=0,5",M,45-49,branca   
604,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377790,1955367,E,14/04/2014,01/06/2018,"0<RFP<=0,5",M,35-39,parda    
605,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377716,1955367,E,14/04/2014,01/06/2018,"0,5<RFP<=1",M,30-34,branca   
606,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377826,1955367,E,14/04/2014,01/06/2018,"0,5<RFP<=1",M,30-34,branca   
607,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377910,1955367,C,14/04/2014,01/06/2018,"1,5<RFP<=2,5",M,45-49,branca   
608,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,62377984,1955367,C,14/04/2014,01/06/2018,"0,5<RFP<=1",F,20-24,preta    
609,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,37977178,942267,C,01/10/2011,24/10/2015,"0,5<RFP<=1",F,35-39,parda    
610,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,37977176,942267,C,01/10/2011,24/10/2015,"0<RFP<=0,5",F,30-34,branca   
611,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,37977208,942267,C,01/10/2011,24/10/2015,"1,5<RFP<=2,5",F,30-34,branca   
612,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,37977174,942267,C,01/10/2011,24/10/2015,"0,5<RFP<=1",M,25-29,parda    
613,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,37977254,942267,C,01/10/2011,24/10/2015,"0<RFP<=0,5",F,30-34,branca   
614,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,37977164,942267,E,01/10/2011,24/10/2015,"1,0<RFP<=1,5",M,45-49,parda    
615,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87199960,2525141,E,27/08/2018,26/08/2022,"1,0<RFP<=1,5",M,15-19,parda    
616,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87201128,2525141,E,27/08/2018,26/08/2022,"0,5<RFP<=1",M,20-24,parda    
617,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87190017,2525141,E,27/08/2018,26/08/2022,"0<RFP<=0,5",F,20-24,parda    
618,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87189860,2525141,E,27/08/2018,26/08/2022,"0,5<RFP<=1",F,30-34,parda    
619,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87201256,2525141,E,27/08/2018,26/08/2022,"0,5<RFP<=1",F,20-24,parda    
620,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87201248,2525141,E,27/08/2018,26/08/2022,"1,0<RFP<=1,5",F,25-29,branca   
621,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87201146,2525141,E,27/08/2018,26/08/2022,"0<RFP<=0,5",F,20-24,parda    
622,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87201044,2525141,E,27/08/2018,26/08/2022,"1,0<RFP<=1,5",M,25-29,branca   
623,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87199966,2525141,E,27/08/2018,26/08/2022,"0,5<RFP<=1",F,45-49,preta    
624,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87199926,2525141,E,27/08/2018,26/08/2022,"0,5<RFP<=1",F,25-29,parda    
625,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87199932,2525141,E,27/08/2018,26/08/2022,"0,5<RFP<=1",F,30-34,branca   
626,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87201234,2525141,E,27/08/2018,26/08/2022,"0<RFP<=0,5",F,40-44,branca   
627,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87199936,2525141,C,27/08/2018,26/08/2022,"2,5<RFP<=3,5",F,25-29,parda    
628,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87199968,2525141,E,27/08/2018,26/08/2022,"0<RFP<=0,5",F,25-29,branca   
629,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87201264,2525141,E,27/08/2018,26/08/2022,"1,0<RFP<=1,5",F,20-24,branca   
630,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87189850,2525141,E,27/08/2018,26/08/2022,"0,5<RFP<=1",F,20-24,branca   
631,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87201272,2525141,E,27/08/2018,26/08/2022,"0<RFP<=0,5",F,20-24,parda    
632,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87199950,2525141,E,27/08/2018,26/08/2022,"0,5<RFP<=1",M,25-29,amarela  
633,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87201132,2525141,E,27/08/2018,26/08/2022,"1,5<RFP<=2,5",M,20-24,parda    
634,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87201232,2525141,C,27/08/2018,26/08/2022,"1,5<RFP<=2,5",M,35-39,amarela  
635,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87201122,2525141,E,27/08/2018,26/08/2022,"0,5<RFP<=1",M,25-29,parda    
636,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,87190019,2525141,E,27/08/2018,26/08/2022,"0<RFP<=0,5",M,20-24,parda    
637,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,18938159,387338,E,29/07/2009,29/07/2013,"1,0<RFP<=1,5",M,30-34,branca   
638,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,18938195,387338,E,29/07/2009,29/07/2013,"0<RFP<=0,5",F,40-44,branca   
639,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,89963353,2591597,E,11/03/2019,10/03/2023,"0<RFP<=0,5",M,15-19,branca   
640,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,89960665,2591597,E,11/03/2019,10/03/2023,"1,0<RFP<=1,5",M,25-29,parda    
641,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,89961399,2591597,E,11/03/2019,10/03/2023,"RFP>3,5",M,15-19,branca   
642,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,89960697,2591597,E,11/03/2019,10/03/2023,"1,0<RFP<=1,5",F,20-24,branca   
643,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,89963341,2591597,C,11/03/2019,10/03/2023,"0<RFP<=0,5",F,20-24,parda    
644,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,89963335,2591597,C,11/03/2019,10/03/2023,"0<RFP<=0,5",F,20-24,parda    
645,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,89963321,2591597,E,11/03/2019,10/03/2023,"2,5<RFP<=3,5",M,30-34,branca   
646,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,89961417,2591597,E,11/03/2019,10/03/2023,"2,5<RFP<=3,5",M,20-24,branca   
647,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92315621,2645911,E,26/08/2019,26/08/2023,"0<RFP<=0,5",M,20-24,parda    
648,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92318440,2645911,E,26/08/2019,26/08/2023,"1,0<RFP<=1,5",F,25-29,branca   
649,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92318234,2645911,E,26/08/2019,26/08/2023,"1,0<RFP<=1,5",F,25-29,parda    
650,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92318412,2645911,E,26/08/2019,26/08/2023,"0<RFP<=0,5",F,30-34,branca   
651,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92315613,2645911,E,26/08/2019,26/08/2023,"0<RFP<=0,5",F,30-34,parda    
652,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92315649,2645911,E,26/08/2019,26/08/2023,"0<RFP<=0,5",F,20-24,branca   
653,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92318756,2645911,E,26/08/2019,26/08/2023,"0<RFP<=0,5",F,20-24,parda    
654,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92315629,2645911,E,26/08/2019,26/08/2023,"0<RFP<=0,5",F,35-39,parda    
655,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92315647,2645911,E,26/08/2019,26/08/2023,"0<RFP<=0,5",F,20-24,parda    
656,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92318416,2645911,E,26/08/2019,26/08/2023,"0<RFP<=0,5",M,20-24,branca   
657,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92317004,2645911,E,26/08/2019,26/08/2023,"0,5<RFP<=1",M,20-24,parda    
658,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92315633,2645911,E,26/08/2019,26/08/2023,"0<RFP<=0,5",F,25-29,parda    
659,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,92317052,2645911,E,26/08/2019,26/08/2023,"0<RFP<=0,5",M,15-19,parda    
660,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,94277483,2686832,E,10/02/2020,10/02/2024,"0<RFP<=0,5",F,20-24,branca   
661,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,94277505,2686832,E,10/02/2020,10/02/2024,"0<RFP<=0,5",M,20-24,preta    
662,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,44871303,1209769,E,05/03/2012,30/12/2015,"0,5<RFP<=1",F,25-29,branca   
663,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,44871299,1209769,E,05/03/2012,30/12/2015,"0<RFP<=0,5",M,25-29,parda    
664,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,44871343,1209769,E,05/03/2012,30/12/2015,"1,0<RFP<=1,5",M,25-29,branca   
665,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,98145533,2750313,E,01/02/2021,01/02/2025,"0,5<RFP<=1",F,50-54,branca   
666,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,98145719,2750313,E,01/02/2021,01/02/2025,"1,0<RFP<=1,5",F,25-29,parda    
667,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,98145585,2750313,E,01/02/2021,01/02/2025,"0,5<RFP<=1",F,15-19,parda    
668,2,administracao,3238,gestao e negocios,1.0,bacharelado,integral,98145469,2750313,E,01/02/2021,01/02/2025,"0<RFP<=0,5",M,15-19,branca   
